日期,成交股數,成交金額,成交筆數,開盤價,最高價,最低價,收盤價,漲跌價差,收盤價MA5,收盤價MA10,收盤價MA20,收盤價MA60,收盤價MA120,收盤價MA240,成交股數MA5,成交股數MA10,成交股數MA20,成交股數MA60,成交股數MA120,成交股數MA240,成交金額MA5,成交金額MA10,成交金額MA20,成交金額MA60,成交金額MA120,成交金額MA240,成交股數.1,開盤價.1,最高價.1,最低價.1,收盤價.1,漲跌價差.1,燦坤/台灣50,1,2,3,4,5,6,7,8,9,10,11,12,當前資產部位
2010/1/28,12622891,676089714,1822,53.1,54.2,53.1,54.05,1.15,53.7,55.29,56.2375,54.57666667,53.19316667,47.82145833,19239463.6,15362663.5,14299928.8,10740364.77,11190613.5,14455296.61,1037487991,843896631.7,799635753.7,588216856.8,595276261.3,662879749.1,12622891,53.1,54.2,53.1,54.05,1.15,0.967622572,1,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/29,13799786,727944433,2804,52.95,53.25,52.2,53,-1.05,53.42,54.81,56.065,54.59583333,53.2235,47.907125,16103908.4,15900087.8,14699054,10763521.23,11192096.49,14448032.96,860660601.2,868116690.6,819714640.4,589623752.9,595774313.6,663835813.1,13799786,52.95,53.25,52.2,53,-1.05,0.981132075,1,0,0,0,0,0,0,0,0,0,0,0,0
2010/2/1,19637117,1030361997,2590,53.15,53.2,51.95,52.4,-0.6,53.06,54.3,55.86,54.59833333,53.24666667,47.99145833,17462281.4,17361832.1,14676753.6,10994404.17,11201752.58,14437902.24,927575925.8,942294208.5,814624990,601757051.8,596701534.7,665192975.1,19637117,53.15,53.2,51.95,52.4,-0.6,0.992366412,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/2,11987878,625747966,2350,52.95,52.95,51.6,51.85,-0.55,52.84,53.81,55.6275,54.58333333,53.27325,48.07108333,14580702.2,17888214.5,14453454.8,11121126.87,11113565.31,14405682.1,769468607.2,966589304.6,799311619.5,608336082.3,592733656.7,665111547.2,11987878,52.95,52.95,51.6,51.85,-0.55,0.977820636,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/3,13598236,714184048,1744,52.1,52.8,52.05,52.75,0.9,52.81,53.445,55.3875,54.57666667,53.31266667,48.15420833,14329181.6,16908249.1,14182758,11208780.75,11052300.22,14363663.87,754865631.6,906207398,780663630.5,612854879.7,590304245.3,664854250.3,13598236,52.1,52.8,52.05,52.75,0.9,0.985781991,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/4,5940528,312541875,982,52.75,52.85,52.35,52.55,-0.2,52.51,53.105,55.145,54.555,53.35175,48.23545833,12992709,16116086.3,13774255.65,11069540.05,11036963.17,14341814.03,682156063.8,859822027.4,755573507,605319809.7,589793589.6,664625665.7,5940528,52.75,52.85,52.35,52.55,-0.2,1.058039962,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/5,24216962,1231585083,5321,51.25,51.3,50.5,50.75,-1.8,52.06,52.74,54.795,54.50416667,53.378,48.313875,15076144.2,15590026.3,14417966.15,11409345.23,11161369.05,14284851.8,782884193.8,821772397.5,784561212.9,622408909.4,596388897.9,664658849,24216962,51.25,51.3,50.5,50.75,-1.8,1.091625616,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/6,20632533,1049372801,2283,50.8,51.3,50.3,51.2,0.45,51.82,52.44,54.46,54.46333333,53.4115,48.39408333,15275227.4,16368754.4,14870538.75,11674375.97,11273159.74,14294914.58,786686354.6,857131140.2,803528574,635670300.9,602269212.4,666627730.6,20632533,50.8,51.3,50.3,51.2,0.45,1.015625,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/8,18165694,924930778,1878,51.05,51.2,50.7,50.85,-0.35,51.62,52.23,54.1225,54.40166667,53.42941667,48.4695,16510790.6,15545746.4,15413512.6,11797202.95,11339043.11,14263711.41,846522917,807995762.1,828751438.7,641323660.8,605839923.8,667015332.1,18165694,51.05,51.2,50.7,50.85,-0.35,1.014749263,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/9,11269571,578396177,2082,50.85,51.65,50.75,51.55,0.7,51.38,52.095,53.8625,54.35916667,53.45625,48.54491667,16045057.6,15187119.6,15142665.25,11765670,11390939.99,14217313.94,819365342.8,787115487.2,810221898.7,638996038.9,608623456.3,666309084.6,11269571,50.85,51.65,50.75,51.55,0.7,1.022308438,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/10,11276655,586447115,2214,51.95,52.25,51.7,52.1,0.55,51.29,51.9,53.595,54.325,53.49041667,48.62170833,17112283,15052496,15207579.75,11869831.72,11406867.42,14205552.96,874146390.8,778151227.3,811023929.5,644232453.4,609780786.7,666785030.7,11276655,51.95,52.25,51.7,52.1,0.55,1.03646833,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/22,11224937,594117801,2098,53.05,53.15,52.6,52.6,0.5,51.66,51.86,53.335,54.3025,53.53083333,48.70204167,14513878,14795011.1,15347549.45,11980613.88,11436294.73,14211169.37,746652934.4,764768564.1,816442627.4,650004772.9,611667255.8,667895547.7,11224937,53.05,53.15,52.6,52.6,0.5,1.038022814,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/23,9598427,504580432,1240,52.6,52.75,52.2,52.6,0,51.94,51.88,53.09,54.28833333,53.56583333,48.78170833,12307056.8,13791142.1,15576487.1,12023021.3,11438930.08,14220931.94,637694460.6,712190407.6,827242308.1,652144134.6,612116163.3,668991710.4,9598427,52.6,52.75,52.2,52.6,0,1.05513308,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/24,11037905,577819651,1024,52.15,52.55,52.15,52.25,-0.35,52.22,51.92,52.865,54.26916667,53.5975,48.85670833,10881499,13696144.8,15792179.65,12172065.22,11486970.32,14132843.29,568272235.2,707397576.1,836993440.4,659910995.2,614804828.5,666822184.8,11037905,52.15,52.55,52.15,52.25,-0.35,1.075598086,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/25,20470988,1062022326,2193,52.25,52.3,51.35,51.65,-0.6,52.24,51.81,52.6275,54.23583333,53.60958333,48.93004167,12721782.4,14383420,15645834.55,12426133.32,11514507.49,14138586.29,664997465,742181403.9,824194401,672945561.6,616569618.4,668532988.7,20470988,52.25,52.3,51.35,51.65,-0.6,1.059051307,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/2/26,9391284,483837797,1366,51.65,51.75,51.2,51.55,-0.1,52.13,51.71,52.4075,54.195,53.62083333,48.999,12344708.2,14728495.6,15422290.95,12385007.05,11505961.82,14006110.87,644475601.4,759310996.1,809566511.8,670343712.9,616252453.2,664567310,9391284,51.65,51.75,51.2,51.55,-0.1,1.047526673,0,1,0,0,0,0,0,0,0,0,0,0,0
2010/3/1,13647130,715419506,2066,51.5,52.95,51.5,52.8,1.25,52.17,51.915,52.3275,54.1775,53.64041667,49.07095833,12829146.8,13671512.4,14630769.35,12512506.08,11509442.52,13901276.72,668735942.4,707694438.4,764733418,676865726.3,616665480.8,661839647.7,13647130,51.5,52.95,51.5,52.8,1.25,1.045454545,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/2,9997438,528112268,1225,52.75,53.1,52.55,52.65,-0.15,52.18,52.06,52.25,54.185,53.65375,49.139625,12908949,12608002.9,14488378.65,12384944.83,11451345.97,13808866.76,673442309.6,655568385.1,756349762.7,670178434.6,613877503.6,659260982.6,9997438,52.75,53.1,52.55,52.65,-0.15,1.052231719,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/3,8764746,462426932,1041,52.7,53.1,52.5,52.65,0,52.26,52.24,52.235,54.18416667,53.66083333,49.20858333,12454317.2,11667908.1,13606827.25,12428386.93,11412307.88,13755143.04,650363765.8,609318000.5,708656881.3,672477523.1,611964364.7,657927897.9,8764746,52.7,53.1,52.5,52.65,0,1.065527066,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/4,8149453,426373974,1295,52.75,52.9,51.8,52.2,-0.45,52.37,52.305,52.2,54.16666667,53.65833333,49.2765,9990010.2,11355896.3,13271507.95,12489558.15,11350192.58,13641348.98,523234095.4,594115780.2,690615633.7,675632015.5,608724229.6,654337802.5,8149453,52.75,52.9,51.8,52.2,-0.45,1.093869732,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/5,13619167,720117212,1541,52.85,53.2,52.5,52.95,0.75,52.65,52.39,52.145,54.15916667,53.66583333,49.34954167,10835586.8,11590147.5,13321321.75,12551907.75,11389903.23,13547066.06,570489978.4,607482789.9,692817008.6,678817202.5,610863209.4,651955105.3,13619167,52.85,53.2,52.5,52.95,0.75,1.072710104,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/8,16985546,907762324,2472,53.3,53.65,53.25,53.65,0.7,52.82,52.495,52.1775,54.1625,53.6725,49.42070833,11503270,12166208.4,13480609.75,12678827.23,11356586.07,13536788.95,608958542,638847242.2,701807903.2,685592813,609107020.8,652808477.2,16985546,53.3,53.65,53.25,53.65,0.7,1.066169618,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/9,7770200,417203238,1070,53.7,53.8,53.55,53.8,0.15,53.05,52.615,52.2475,54.17416667,53.68333333,49.48883333,11057822.4,11983385.7,12887263.9,12747867.23,11359042.93,13464965.52,586776736,630109522.8,671149965.2,689322642.6,609310033,650662821.5,7770200,53.7,53.8,53.55,53.8,0.15,1.050185874,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/10,6842414,367950915,1009,53.85,53.95,53.45,53.8,0,53.28,52.77,52.345,54.17166667,53.69958333,49.55541667,10673356,11563836.6,12629990.7,12711814.38,11309004.78,13425894.47,567881532.6,609122649.2,658260112.7,687403261.3,606816329.9,649656160,6842414,53.85,53.95,53.45,53.8,0,1.053903346,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/11,6657965,358344611,1013,54,54,53.5,53.65,-0.15,53.57,52.97,52.39,54.17083333,53.70958333,49.62020833,10375058.4,10182534.3,12282977.15,12744055.1,11220134.11,13300317.12,554275660,538754877.7,640468140.8,689143563.4,602263868.3,645330065.4,6657965,54,54,53.5,53.65,-0.15,1.043802423,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/12,12617367,675578756,753,53.7,53.7,53.4,53.6,-0.05,53.7,53.175,52.4425,54.16666667,53.71291667,49.68616667,10174698.4,10505142.6,12616819.1,12866896.35,11190054.62,13249149.84,545367968.8,557928973.6,658619984.9,695715369,600722664.3,644194255.5,12617367,53.7,53.7,53.4,53.6,-0.05,1.039179104,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/15,10347597,548486587,1374,53.5,53.55,52.7,52.85,-0.75,53.54,53.18,52.5475,54.16416667,53.71041667,49.75516667,8847108.6,10175189.3,11923350.85,12847043.73,11127736.5,13151811.77,473512821.4,541235681.7,624465060.1,694612173.3,597373113.4,641287864.2,10347597,53.5,53.55,52.7,52.85,-0.75,1.042573321,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/16,13206323,698390628,869,52.8,53.1,52.75,53.1,0.25,53.4,53.225,52.6425,54.15166667,53.70875,49.82375,9934333.2,10496077.8,11552040.35,12903883.62,11114735.53,13136005.34,529750299.4,558263517.7,606915951.4,697532291.7,596647570.3,641587250.7,13206323,52.8,53.1,52.75,53.1,0.25,1.058380414,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/17,14910569,802914397,2346,53.45,54.15,53.4,54.15,1.05,53.47,53.375,52.8075,54.15583333,53.71708333,49.894,11547964.2,11110660.1,11389284.1,13034078.92,11106539.18,13137102.26,616742995.8,592312264.2,600815132.4,704562446.9,596296204.9,642661342.9,14910569,53.45,54.15,53.4,54.15,1.05,1.039704524,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/18,8609032,467282129,1693,54.25,54.55,54.05,54.4,0.25,53.62,53.595,52.95,54.16666667,53.72916667,49.95991667,11938177.6,11156618,11256257.15,13098922.73,11108565.02,13095213.98,638530499.4,596403079.7,595259430,708119625,596488453.7,641644556,8609032,54.25,54.55,54.05,54.4,0.25,1.036764706,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/19,5394422,292259307,926,54.45,54.45,54,54.25,-0.15,53.75,53.725,53.0575,54.18416667,53.74208333,50.025125,10493588.6,10334143.5,10962145.5,13036168,11001146.48,13041516.48,561866609.6,553617289.2,580550039.6,704863105.3,590853318.6,639917130.9,5394422,54.45,54.45,54,54.25,-0.15,1.04516129,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/22,7376253,395093362,1331,54,54,53.25,53.7,-0.55,53.92,53.73,53.1125,54.18916667,53.75625,50.08725,9899319.8,9373214.2,10769711.3,12984113.37,10947563.85,13010767.79,531187964.6,502350393,570598817.6,702084310.4,588136376.7,639161887.5,7376253,54,54,53.25,53.7,-0.55,1.061452514,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/23,8078483,432328487,1116,53.7,53.8,53.25,53.35,-0.35,53.97,53.685,53.15,54.19083333,53.76458333,50.147875,8873751.8,9404042.5,10693714.1,12981931.42,10942349.58,13008044.34,477975536.4,503862917.9,566986220.4,702020603.7,587966326.4,639562787.8,8078483,53.7,53.8,53.25,53.35,-0.35,1.057169634,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/24,19134856,1025228740,1050,53.5,53.75,53.45,53.5,0.15,53.84,53.655,53.2125,54.1875,53.77875,50.21358333,9718609.2,10633286.7,11098561.65,13116389.92,11068438.24,12939364.75,522438405,569590700.4,589356674.8,709188836.7,594783735.7,638199539.3,19134856,53.5,53.75,53.45,53.5,0.15,1.042990654,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/25,14547242,774041367,1523,53.35,53.7,52.9,53.5,0,53.66,53.64,53.305,54.17666667,53.78416667,50.27283333,10906251.2,11422214.4,10802374.35,13177156.4,11105406.82,12899823.48,583790252.6,611160376,574957626.9,712261303.9,596790500.9,637539067.5,14547242,53.35,53.7,52.9,53.5,0,1.052336449,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/26,11520708,617381687,1722,53.25,54.15,52.9,54,0.5,53.61,53.68,53.4275,54.1675,53.79,50.33129167,12131508.4,11312548.5,10908845.55,12998825.82,11104292.28,12701259.8,648814728.6,605340669.1,581634821.4,702375633,596747575.4,630339456.9,11520708,53.25,54.15,52.9,54,0.5,1.044444444,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/29,16278063,885608225,1980,54.15,54.55,54.15,54.5,0.5,53.77,53.845,53.5125,54.1575,53.79708333,50.39095833,13911870.4,11905595.1,11040392.2,12964516.72,11151186.56,12665489,746917701.2,639052832.9,590144257.3,700315994.4,599353647.7,629880515.1,16278063,54.15,54.55,54.15,54.5,0.5,1.049541284,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/30,7592145,413272436,782,54.5,54.55,54.35,54.45,-0.05,53.99,53.98,53.6025,54.145,53.81166667,50.44908333,13814602.8,11344177.3,10920127.55,12899834.43,11125754.53,12576092.37,743106491,610541013.7,584402265.7,696652866.6,598105583.8,626729915.6,7592145,54.5,54.55,54.35,54.45,-0.05,1.041322314,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/3/31,10909581,592799089,1245,54.35,54.45,54.2,54.25,-0.2,54.14,53.99,53.6825,54.1225,53.825,50.50741667,12169547.8,10944078.5,11027369.3,12914645.53,11157227.58,12535607.81,656620560.8,589529482.9,590920873.6,697258855.1,599922779.6,625742891.7,10909581,54.35,54.45,54.2,54.25,-0.2,1.047004608,0,0,1,0,0,0,0,0,0,0,0,0,0
2010/4/1,12561233,687176060,1709,54.25,54.9,54.25,54.75,0.5,54.39,54.025,53.81,54.11,53.83458333,50.563875,11772346,11339298.6,11247958.3,12991116.57,11176075.47,12439246.17,639247499.4,611518876,603960977.9,701337924,601072919.3,622488013.8,12561233,54.25,54.9,54.25,54.75,0.5,1.108675799,0,0,0,1,0,0,0,0,0,0,0,0,0
2010/4/2,5653319,309707002,852,54.75,54.9,54.65,54.75,0,54.54,54.075,53.9,54.09416667,53.84166667,50.62583333,10598868.2,11365188.3,10849665.9,12823638.82,11155108.42,12372230.97,577712562.4,613263645.5,583440467.4,691964409.9,599992450.1,620086612.8,5653319,54.75,54.9,54.65,54.75,0,1.137899543,0,0,0,1,0,0,0,0,0,0,0,0,0
2010/4/6,15860446,878633030,2226,54.9,55.55,54.9,55.3,0.55,54.7,54.235,53.9825,54.075,53.86041667,50.688875,10515344.8,12213607.6,10793410.9,12991024.88,11221918.7,12351896.46,576317523.4,661617612.3,581984002.7,701168848.7,603817435.9,620279671,15860446,54.9,55.55,54.9,55.3,0.55,1.126582278,0,0,0,1,0,0,0,0,0,0,0,0,0
2010/4/7,6597232,365506991,923,55.35,55.5,55.3,55.4,0.1,54.89,54.44,54.0625,54.05666667,53.8775,50.74979167,10316362.2,12065482.5,10734762.5,12766260,11237400.83,12278277.13,566764434.4,654935462.7,579399190.3,688391381.8,604755528.7,617768668.3,6597232,55.35,55.5,55.3,55.4,0.1,1.119133574,0,0,0,1,0,0,0,0,0,0,0,0,0
2010/4/8,9030400,498542339,1405,55.4,55.5,54.85,55.05,-0.35,55.05,54.595,54.125,54.0325,53.88958333,50.80979167,9940526,11055036.9,10844161.8,12642535.77,11264877.78,12266960.28,547913084.4,602266822.6,585928761.5,681166831.2,606359710,617854183.6,9030400,55.4,55.5,54.85,55.05,-0.35,1.1044505,0,0,0,1,0,0,0,0,0,0,0,0,0
2010/4/9,6178841,340098149,733,55,55.2,54.8,55.2,0.15,55.14,54.765,54.2025,53.99333333,53.90208333,50.87120833,8664047.6,10218196.8,10820205.6,12428646.92,11194212.55,12266864.78,478497502.2,558872500.8,585016438.4,668716069.9,602683526.8,618227536.3,6178841,55,55.2,54.8,55.2,0.15,1.117753623,0,0,0,1,0,0,0,0,0,0,0,0,0
